date,home,away,rushing_yards_opp_homeAvg,rushing_yards_homeAvg
1/20/2013,Patriots,Ravens,104.2927205,133.5869614
1/20/2013,Falcons,49ers,122.7205305,85.62019104
2/3/2013,49ers,Ravens,94.86234017,165.8087133
9/5/2013,Broncos,Ravens,91.13630575,118.9545791
9/8/2013,Jaguars,Chiefs,142.0930166,85.30834575
9/8/2013,Panthers,Seahawks,111.5469786,126.5463763
9/8/2013,Steelers,Titans,87.68088022,98.88424474
9/8/2013,Browns,Dolphins,120.1455694,98.66032233
9/8/2013,Jets,Buccaneers,131.501723,119.4555111
9/8/2013,Colts,Raiders,140.3943056,104.8357337
9/8/2013,Bills,Patriots,146.6120164,138.1186405
9/8/2013,Saints,Falcons,131.1559101,106.2979944
9/8/2013,Bears,Bengals,105.3702121,122.8423856
9/8/2013,Rams,Cardinals,116.9556769,109.4522501
9/8/2013,Lions,Vikings,116.5301611,101.0215764
9/8/2013,49ers,Packers,94.49395057,164.8026657
9/8/2013,Cowboys,Giants,115.2864336,77.71317281
9/9/2013,Redskins,Eagles,98.0243539,168.9552571
9/9/2013,Chargers,Texans,97.38409704,93.05709049
9/12/2013,Patriots,Jets,103.9738123,131.1140857
9/15/2013,Ravens,Browns,126.3226018,125.3382907
9/15/2013,Buccaneers,Saints,86.89095427,113.0676099
9/15/2013,Chiefs,Cowboys,137.4997571,148.3214947
9/15/2013,Raiders,Jaguars,117.2987703,91.52441892
9/15/2013,Colts,Dolphins,143.4429129,107.2886586
9/15/2013,Giants,Broncos,131.8815561,116.6249689
9/15/2013,Bills,Panthers,145.5069393,136.3188235
9/15/2013,Cardinals,Lions,140.6098663,74.71493433
9/15/2013,Seahawks,49ers,109.4868975,166.9476008
9/15/2013,Texans,Titans,100.2229113,129.6346494
9/15/2013,Eagles,Chargers,128.5292047,114.7604004
9/15/2013,Falcons,Rams,124.3564434,91.64727201
9/15/2013,Bears,Vikings,102.5572427,124.0804384
9/15/2013,Packers,Redskins,138.8387932,105.8768926
9/16/2013,Bengals,Steelers,111.9722699,106.4046075
9/19/2013,Eagles,Chiefs,116.9167248,146.7831616
9/22/2013,49ers,Colts,90.04144032,151.2203638
9/22/2013,Titans,Chargers,105.0411051,107.9640504
9/22/2013,Redskins,Lions,138.8645943,145.8559103
9/22/2013,Patriots,Buccaneers,110.1447109,136.901296
9/22/2013,Steelers,Bears,95.20601249,83.14154231
9/22/2013,Jets,Bills,115.8975251,113.7348643
9/22/2013,Dolphins,Falcons,98.85250641,91.85699813
9/22/2013,Vikings,Browns,104.3457427,155.1322447
9/22/2013,Ravens,Texans,115.0384608,113.484751
9/22/2013,Cowboys,Rams,111.456003,79.7940436
9/22/2013,Saints,Cardinals,131.1250111,95.89867104
9/22/2013,Bengals,Packers,104.5189676,97.42743532
9/22/2013,Panthers,Giants,99.37713799,136.5692343
9/22/2013,Seahawks,Jaguars,114.1320942,147.7037217
9/23/2013,Broncos,Raiders,87.60213966,107.2948136
9/26/2013,Rams,49ers,97.58793455,92.38111681
9/29/2013,Jaguars,Colts,151.8613277,74.41475178
9/29/2013,Buccaneers,Cardinals,84.47046028,113.6064605
9/29/2013,Raiders,Redskins,103.9256765,130.5035536
9/29/2013,Browns,Bengals,96.51407561,84.78889947
9/29/2013,Texans,Seahawks,100.8428804,136.622021
9/29/2013,Bills,Ravens,143.2012811,138.6112674
9/29/2013,Falcons,Patriots,105.9115007,81.83919368
9/29/2013,Chargers,Cowboys,102.991655,95.0232016
9/29/2013,Chiefs,Giants,107.7176556,137.2281051
9/29/2013,Vikings,Steelers,108.4934719,149.992108
9/29/2013,Titans,Jets,117.4757865,110.3658658
9/29/2013,Lions,Bears,110.9484476,92.55530034
9/29/2013,Broncos,Eagles,75.61428618,106.9330253
9/30/2013,Saints,Dolphins,137.3172124,91.42241969
10/3/2013,Browns,Bills,102.1722073,87.84574846
10/6/2013,Bengals,Patriots,106.4964214,98.92900567
10/6/2013,Titans,Chiefs,114.7100415,120.2637366
10/6/2013,Bears,Saints,96.70354586,114.9232057
10/6/2013,Giants,Eagles,131.4219113,82.92231001
10/6/2013,Cardinals,Panthers,108.7596079,79.91781309
10/6/2013,Packers,Lions,124.3253998,105.7528268
10/6/2013,Dolphins,Ravens,111.5214967,92.86306645
10/6/2013,Raiders,Chargers,113.3629615,117.4286898
10/6/2013,49ers,Texans,115.2106108,139.7855776
10/6/2013,Rams,Jaguars,112.9893623,82.91155197
10/6/2013,Colts,Seahawks,136.7104694,127.8193566
10/6/2013,Cowboys,Broncos,99.53780392,91.65611131
10/7/2013,Falcons,Jets,103.1391971,92.18834354
10/10/2013,Bears,Giants,106.5749807,117.3041511
10/13/2013,Jets,Steelers,101.0038461,122.0455379
10/13/2013,Vikings,Panthers,107.5056605,148.0859522
10/13/2013,Texans,Rams,110.1142251,130.7636852
10/13/2013,Ravens,Packers,118.0419852,93.86829993
10/13/2013,Browns,Lions,95.36535894,87.77599967
10/13/2013,Seahawks,Titans,112.3735578,156.9573665
10/13/2013,Buccaneers,Eagles,94.82620604,111.2792139
10/13/2013,Chiefs,Raiders,128.042459,133.1392248
10/13/2013,Bills,Bengals,131.7410214,144.4324462
10/13/2013,Patriots,Saints,105.1845117,129.8091688
10/13/2013,Cowboys,Redskins,101.7354008,90.62885025
10/13/2013,49ers,Cardinals,103.4318262,148.2529926
10/13/2013,Broncos,Jaguars,85.15578691,119.9028409
10/14/2013,Chargers,Colts,112.1344562,99.51340693
10/17/2013,Cardinals,Seahawks,103.3995935,78.42703949
10/20/2013,Eagles,Cowboys,116.7105984,158.1078272
10/20/2013,Jaguars,Chargers,151.6591442,68.73729353
10/20/2013,Chiefs,Texans,123.4944756,131.0331632
10/20/2013,Titans,49ers,110.7719,116.2135469
10/20/2013,Steelers,Ravens,108.4810353,75.66562876
10/20/2013,Dolphins,Bills,105.7045329,96.4943918
10/20/2013,Lions,Bengals,123.5882797,94.36210653
10/20/2013,Panthers,Rams,98.08782083,138.5629154
10/20/2013,Jets,Patriots,96.66840837,122.1278128
10/20/2013,Packers,Browns,110.2392261,127.5950039
10/20/2013,Falcons,Buccaneers,106.9487999,86.74210485
10/20/2013,Colts,Broncos,134.9460954,129.9844095
10/20/2013,Redskins,Bears,125.5861693,132.945161
10/21/2013,Giants,Vikings,129.5580414,80.64350239
10/24/2013,Buccaneers,Panthers,97.40955229,105.1152525
10/27/2013,Eagles,Giants,114.1980305,156.4190932
10/27/2013,Jaguars,49ers,147.2195002,66.90567105
10/27/2013,Raiders,Steelers,102.6933261,117.1103061
10/27/2013,Chiefs,Browns,123.9207418,125.9441439
10/27/2013,Cardinals,Falcons,108.9238175,81.87304311
10/27/2013,Patriots,Dolphins,115.8184294,121.0796113
10/27/2013,Lions,Cowboys,125.0620964,96.45877035
10/27/2013,Vikings,Packers,107.6516157,138.7115018
10/27/2013,Saints,Bills,120.2008333,86.28491342
10/27/2013,Broncos,Redskins,78.80643049,117.1725634
10/27/2013,Bengals,Jets,103.0389933,110.1615039
10/28/2013,Rams,Seahawks,127.7074476,84.06127309
10/31/2013,Dolphins,Bengals,108.632552,86.07642949
11/3/2013,Bills,Chiefs,129.125228,137.591259
11/3/2013,Raiders,Eagles,104.61145,117.5601589
11/3/2013,Rams,Titans,123.8355579,81.7584869
11/3/2013,Browns,Ravens,104.7660017,92.85348375
11/3/2013,Texans,Colts,116.5328655,133.4254819
11/3/2013,Jets,Saints,89.22040545,125.9097209
11/3/2013,Cowboys,Vikings,111.9483586,82.09468543
11/3/2013,Seahawks,Buccaneers,99.20104231,162.2787727
11/3/2013,Redskins,Chargers,119.3418325,151.1469557
11/3/2013,Panthers,Falcons,89.17932727,132.971007
11/3/2013,Patriots,Steelers,123.3463739,118.1429709
11/4/2013,Packers,Bears,100.2409033,126.2075614
11/7/2013,Vikings,Redskins,113.2654241,122.544669
11/10/2013,Colts,Rams,125.7807518,124.4941848
11/10/2013,49ers,Panthers,102.024555,149.8400209
11/10/2013,Falcons,Seahawks,116.9290977,69.84037303
11/10/2013,Packers,Eagles,101.6742419,133.1846005
11/10/2013,Bears,Lions,117.6016105,117.6206879
11/10/2013,Ravens,Bengals,109.9667919,91.56632878
11/10/2013,Chargers,Broncos,103.9977847,103.6705771
11/10/2013,Steelers,Bills,113.7840742,77.71486454
11/10/2013,Giants,Raiders,115.7869878,83.07826942
11/10/2013,Cardinals,Texans,112.3133639,76.82444946
11/10/2013,Titans,Jaguars,119.9994959,105.3972463
11/10/2013,Saints,Cowboys,116.4831357,90.91834138
11/11/2013,Buccaneers,Dolphins,92.01353366,100.0002113
11/14/2013,Titans,Colts,123.6425748,116.7065166
11/17/2013,Jaguars,Cardinals,155.4883627,70.67394903
11/17/2013,Dolphins,Chargers,121.0003431,101.7489749
11/17/2013,Bears,Ravens,127.7327751,122.135434
11/17/2013,Saints,49ers,125.6158769,85.91966807
11/17/2013,Texans,Raiders,113.5584486,128.1508214
11/17/2013,Eagles,Redskins,117.9237531,137.2364219
11/17/2013,Giants,Packers,108.8673121,81.06132231
11/17/2013,Broncos,Chiefs,83.90949982,112.2612331
11/17/2013,Bills,Jets,116.9518446,143.62366
11/17/2013,Steelers,Lions,123.3638885,81.43347605
11/17/2013,Bengals,Browns,104.4181009,108.7440033
11/17/2013,Seahawks,Vikings,119.0507051,155.084746
11/17/2013,Buccaneers,Falcons,104.035426,110.9839819
11/18/2013,Panthers,Patriots,82.96246801,132.1317107
11/21/2013,Falcons,Saints,129.3317222,67.99536608
11/24/2013,Texans,Jaguars,112.4738708,122.8622697
11/24/2013,Browns,Steelers,101.1577828,87.08885045
11/24/2013,Dolphins,Panthers,122.4044598,92.15740286
11/24/2013,Ravens,Jets,107.5382964,88.24500913
11/24/2013,Raiders,Titans,103.5604939,134.8368264
11/24/2013,Lions,Buccaneers,103.0790113,104.3286454
11/24/2013,Giants,Cowboys,109.102028,85.5839023
11/24/2013,Packers,Vikings,119.7213616,138.2526592
11/24/2013,Patriots,Broncos,125.5188488,128.7510549
11/24/2013,Chiefs,Chargers,124.2654291,123.3215949
11/24/2013,Cardinals,Colts,99.17376991,90.2096333
11/24/2013,Rams,Bears,125.9475854,100.0701757
11/25/2013,Redskins,49ers,111.8703879,155.6453321
11/28/2013,Ravens,Steelers,107.4634221,96.019894
11/28/2013,Cowboys,Raiders,133.4076131,75.46930086
11/28/2013,Lions,Packers,96.28380273,104.896575
12/1/2013,Jets,Dolphins,80.59458917,129.8405078
12/1/2013,Chargers,Bengals,112.7898735,107.941594
12/1/2013,Redskins,Giants,112.8642063,160.1568075
12/1/2013,Colts,Titans,130.2144413,109.6800277
12/1/2013,49ers,Rams,101.3995608,145.5754339
12/1/2013,Vikings,Bears,109.6742638,124.3312703
12/1/2013,Eagles,Cardinals,115.6533331,144.4496858
12/1/2013,Panthers,Buccaneers,87.50318352,127.4784008
12/1/2013,Browns,Jaguars,100.9799301,89.05699928
12/1/2013,Chiefs,Broncos,122.0563884,125.7286949
12/1/2013,Texans,Patriots,117.6479024,119.5364139
12/1/2013,Bills,Falcons,117.6746899,138.5352711
12/2/2013,Seahawks,Saints,111.8342448,159.8997688
12/5/2013,Jaguars,Texans,130.8325725,70.56846422
12/8/2013,Redskins,Chiefs,109.147203,155.9068576
12/8/2013,49ers,Seahawks,103.2395974,139.0126627
12/8/2013,Packers,Falcons,127.4967017,136.2521042
12/8/2013,Buccaneers,Bills,100.3176381,109.1677359
12/8/2013,Patriots,Browns,137.7038824,125.9046361
12/8/2013,Steelers,Dolphins,114.7136737,79.85995808
12/8/2013,Ravens,Vikings,107.1318144,93.06591951
12/8/2013,Cardinals,Rams,90.05179884,86.67088037
12/8/2013,Saints,Panthers,112.6404732,101.7354672
12/8/2013,Eagles,Lions,122.3494056,141.6392801
12/8/2013,Chargers,Giants,112.9024652,107.3589884
12/8/2013,Jets,Raiders,79.0653884,127.5002339
12/8/2013,Bengals,Colts,102.6023948,110.226194
12/8/2013,Broncos,Titans,97.49214615,124.7648782
12/9/2013,Bears,Cowboys,146.0704829,108.3547438
12/12/2013,Broncos,Chargers,103.708742,125.3107399
12/15/2013,Giants,Seahawks,105.8568833,94.98492127
12/15/2013,Buccaneers,49ers,105.9589863,105.7228852
12/15/2013,Jaguars,Bills,127.6447849,74.79800364
12/15/2013,Dolphins,Patriots,123.9626106,93.17093383
12/15/2013,Colts,Texans,133.6346643,106.0597075
12/15/2013,Rams,Saints,108.5529148,117.7203306
12/15/2013,Falcons,Redskins,138.5128615,84.75830164
12/15/2013,Panthers,Jets,81.95185439,132.4063207
12/15/2013,Steelers,Bengals,110.7178088,78.9574189
12/15/2013,Browns,Bears,99.90935525,85.87043781
12/15/2013,Raiders,Chiefs,105.0761556,128.3885837
12/15/2013,Titans,Cardinals,113.7468595,117.0873615
12/15/2013,Cowboys,Packers,132.6448656,84.28531995
12/15/2013,Vikings,Eagles,119.0511325,142.2407632
12/16/2013,Lions,Ravens,82.27640209,117.1283253
12/22/2013,Chiefs,Colts,115.8711692,133.5289032
12/22/2013,Ravens,Patriots,103.0220391,91.07535145
12/22/2013,Seahawks,Cardinals,111.1845915,145.7729788
12/22/2013,Texans,Broncos,118.8143309,111.5425158
12/22/2013,Jaguars,Titans,123.5133897,81.06704722
12/22/2013,Panthers,Saints,79.75485173,132.4720448
12/22/2013,Bills,Dolphins,126.740754,132.1357798
12/22/2013,Lions,Giants,101.1297727,113.9617725
12/22/2013,Rams,Buccaneers,108.2174709,116.2064788
12/22/2013,Redskins,Cowboys,115.2047705,146.550305
12/22/2013,Jets,Browns,87.57574493,127.027146
12/22/2013,Chargers,Raiders,115.6086057,109.9256327
12/22/2013,Packers,Steelers,131.194154,125.0163583
12/22/2013,Bengals,Vikings,98.03801805,116.2621711
12/22/2013,Eagles,Bears,115.508902,153.8474252
12/23/2013,49ers,Falcons,103.0231784,136.059469
12/29/2013,Dolphins,Jets,118.7817994,99.13312738
12/29/2013,Vikings,Lions,113.5983474,134.3114749
12/29/2013,Raiders,Broncos,103.9151977,130.7336878
12/29/2013,Titans,Texans,120.4956465,110.4806098
12/29/2013,Giants,Redskins,111.5484247,87.81683595
12/29/2013,Steelers,Browns,112.6824503,81.34056091
12/29/2013,Falcons,Panthers,133.156729,82.21944388
12/29/2013,Cardinals,49ers,88.41822853,93.42318451
12/29/2013,Cowboys,Eagles,135.4225289,98.69500422
12/29/2013,Seahawks,Rams,104.807667,142.9526447
12/29/2013,Chargers,Chiefs,107.3855816,115.7123963
12/29/2013,Bears,Packers,154.5834735,119.8369427
12/29/2013,Colts,Jaguars,133.0590822,106.9001923
12/29/2013,Bengals,Ravens,99.37867658,111.0908832
12/29/2013,Patriots,Bills,131.0896884,117.1330295
12/29/2013,Saints,Buccaneers,117.9327007,90.54326927
1/4/2014,Eagles,Saints,108.6268607,158.0619712
1/4/2014,Colts,Chiefs,135.2745951,109.2820156
1/5/2014,Bengals,Chargers,101.2758377,108.2029648
1/5/2014,Packers,49ers,133.5559669,129.0000176
1/11/2014,Seahawks,Saints,107.4243119,138.0799159
1/11/2014,Patriots,Colts,129.652808,119.4274046
1/12/2014,Panthers,49ers,87.13669901,128.105857
1/12/2014,Broncos,Chargers,107.8215871,118.8587368
1/19/2014,Seahawks,49ers,100.3023575,135.4804329
1/19/2014,Broncos,Patriots,104.9995763,118.738994
2/2/2014,Broncos,Seahawks,102.0216316,119.8662982
9/4/2014,Seahawks,Packers,105.6958568,135.5262631
9/7/2014,Rams,Vikings,100.4030773,119.1581362
9/7/2014,Chiefs,Titans,123.1165028,130.8735084
9/7/2014,Buccaneers,Panthers,111.7712119,101.5911725
9/7/2014,Ravens,Bengals,108.6298462,90.11497312
9/7/2014,Texans,Redskins,120.8106717,108.5081661
9/7/2014,Cowboys,49ers,131.9660168,98.10423006
9/7/2014,Jets,Raiders,92.57015706,135.4689851
9/7/2014,Bears,Bills,165.2174616,114.9277529
9/7/2014,Steelers,Browns,115.789016,86.77993246
9/7/2014,Broncos,Colts,99.23285348,118.3109487
9/7/2014,Dolphins,Patriots,125.7031198,92.24291139
9/7/2014,Eagles,Jaguars,104.1543745,157.8854288
9/7/2014,Falcons,Saints,138.9248466,79.91920667
9/8/2014,Cardinals,Chargers,88.55305863,97.27263796
9/8/2014,Lions,Giants,94.36547747,116.92843
9/11/2014,Ravens,Steelers,108.2475841,85.71223702
9/14/2014,Vikings,Patriots,107.477838,134.6071343
9/14/2014,Titans,Cowboys,112.0183027,119.4549832
9/14/2014,Giants,Cardinals,111.2890889,86.08774444
9/14/2014,Raiders,Texans,108.2081968,121.3897493
9/14/2014,Buccaneers,Rams,111.6390916,99.12997631
9/14/2014,49ers,Bears,97.0287552,140.1829718
9/14/2014,Panthers,Lions,90.09141081,124.8001459
9/14/2014,Bengals,Falcons,105.232037,109.3273687
9/14/2014,Broncos,Chiefs,101.3409375,111.2809776
9/14/2014,Browns,Saints,114.7557542,87.87120697
9/14/2014,Bills,Dolphins,133.4398529,144.9829014
9/14/2014,Chargers,Seahawks,109.0112505,126.3231883
9/14/2014,Packers,Jets,134.7974197,131.6822992
9/14/2014,Redskins,Jaguars,109.6288701,134.8351758
9/15/2014,Colts,Eagles,134.7448578,104.0325536
9/18/2014,Falcons,Buccaneers,139.1618085,89.24952531
9/21/2014,Bills,Chargers,121.7215502,155.7956167
9/21/2014,Dolphins,Chiefs,119.5679854,112.8885117
9/21/2014,Patriots,Raiders,140.4101205,124.856772
9/21/2014,Jaguars,Colts,131.5807505,78.02111324
9/21/2014,Lions,Packers,89.76148559,104.7433546
9/21/2014,Panthers,Steelers,92.93137937,122.4921381
9/21/2014,Saints,Vikings,115.2278905,107.8777451
9/21/2014,Browns,Ravens,117.3706203,110.7486471
9/21/2014,Cardinals,49ers,78.45674511,99.43800737
9/21/2014,Seahawks,Broncos,94.33464074,151.0785285
9/21/2014,Giants,Texans,103.3751991,78.72082966
9/21/2014,Rams,Cowboys,118.9255934,102.8780692
9/21/2014,Bengals,Titans,101.9264609,103.6046766
9/21/2014,Eagles,Redskins,100.0238114,152.1009531
9/22/2014,Jets,Bears,76.75509133,153.0089127
9/25/2014,Redskins,Giants,95.15603985,143.4585414
9/28/2014,Raiders,Dolphins,142.3591383,100.2855967
9/28/2014,Jets,Lions,77.27807334,152.5599152
9/28/2014,Bears,Packers,164.2784152,97.16278794
9/28/2014,Texans,Bills,120.7457694,122.4562821
9/28/2014,Steelers,Buccaneers,136.1417803,98.12343818
9/28/2014,49ers,Eagles,92.12241628,138.2228327
9/28/2014,Chargers,Jaguars,108.4876536,111.1026071
9/28/2014,Ravens,Panthers,101.146771,99.3445984
9/28/2014,Cowboys,Saints,122.5099829,124.8325428
9/28/2014,Colts,Titans,126.6346345,105.9749715
9/28/2014,Vikings,Falcons,109.882864,127.701499
9/29/2014,Chiefs,Patriots,121.661594,120.70843
10/2/2014,Packers,Vikings,143.5553631,109.5729139
10/5/2014,Jaguars,Steelers,143.502071,73.67084039
10/5/2014,Lions,Bills,82.89805637,101.3559456
10/5/2014,Colts,Ravens,123.8821907,111.2532235
10/5/2014,Cowboys,Texans,121.2045817,124.7071823
10/5/2014,49ers,Chiefs,88.59777518,130.1866927
10/5/2014,Titans,Browns,122.4696229,125.0720613
10/5/2014,Giants,Falcons,108.2969113,97.00106088
10/5/2014,Chargers,Jets,105.340242,106.3512415
10/5/2014,Panthers,Bears,117.2881493,99.17845548
10/5/2014,Eagles,Rams,108.2220364,130.0953891
10/5/2014,Saints,Buccaneers,107.0197205,119.3716299
10/5/2014,Broncos,Cardinals,102.2376095,107.1653264
10/5/2014,Patriots,Bengals,116.3145962,121.9444267
10/6/2014,Redskins,Seahawks,87.56053553,134.107567
10/9/2014,Texans,Colts,128.245612,109.6421452
10/12/2014,Vikings,Lions,111.7082417,134.835123
10/12/2014,Falcons,Bears,149.2139343,102.5235254
10/12/2014,Titans,Jaguars,121.8621396,119.4534655
10/12/2014,Jets,Broncos,76.45766185,145.4795517
10/12/2014,Buccaneers,Ravens,114.1076524,97.9709858
10/12/2014,Bills,Patriots,96.71434356,131.9632147
10/12/2014,Seahawks,Cowboys,87.32773652,140.7058698
10/12/2014,Dolphins,Packers,126.8074323,112.2912746
10/12/2014,Eagles,Giants,123.7828862,115.0494055
10/12/2014,Raiders,Chargers,132.085374,94.77729341
10/12/2014,Cardinals,Redskins,78.58524606,101.5683703
10/12/2014,Browns,Steelers,133.4078327,108.2660458
10/12/2014,Bengals,Panthers,108.8124042,117.005027
10/13/2014,Rams,49ers,125.6119623,108.634158
10/16/2014,Patriots,Jets,124.5272655,127.9378583
10/19/2014,Raiders,Cardinals,135.8585921,86.99798845
10/19/2014,Bears,Dolphins,137.1944309,108.2353591
10/19/2014,Bills,Vikings,92.40380102,120.3952792
10/19/2014,Redskins,Titans,110.3263954,115.7772792
10/19/2014,Chargers,Chiefs,99.88011366,105.4711155
10/19/2014,Jaguars,Browns,124.6835149,73.59413405
10/19/2014,Lions,Saints,84.22069373,96.07879985
10/19/2014,Colts,Bengals,116.4149923,110.1469952
10/19/2014,Rams,Seahawks,129.4093101,112.015181
10/19/2014,Ravens,Falcons,99.0207723,110.1549061
10/19/2014,Cowboys,Giants,127.8670822,137.7507439
10/19/2014,Packers,Panthers,152.966608,106.7476244
10/19/2014,Broncos,49ers,96.1822528,93.46279323
10/20/2014,Steelers,Texans,104.6109862,121.384917
10/23/2014,Broncos,Chargers,88.48404498,99.14961452
10/26/2014,Panthers,Seahawks,124.8785013,98.33099752
10/26/2014,Buccaneers,Vikings,118.3669165,92.44160613
10/26/2014,Jaguars,Dolphins,117.2823924,75.0558015
10/26/2014,Titans,Texans,122.8916491,115.9297807
10/26/2014,Falcons,Lions,142.8957925,93.83856045
10/26/2014,Browns,Raiders,138.9416868,126.2270373
10/26/2014,Jets,Bills,94.05372617,124.2346937
10/26/2014,Cardinals,Eagles,80.26172801,89.69900487
10/26/2014,Bengals,Ravens,128.5436791,122.8934025
10/26/2014,Chiefs,Rams,124.3762832,136.2717305
10/26/2014,Saints,Packers,112.3967768,121.4928746
10/26/2014,Patriots,Bears,116.9365705,119.3299491
10/26/2014,Steelers,Colts,111.2274312,124.2106179
10/27/2014,Cowboys,Redskins,123.5738189,139.7759979
10/30/2014,Panthers,Saints,125.4446791,98.85495218
11/2/2014,49ers,Rams,83.8660759,136.9595647
11/2/2014,Cowboys,Cardinals,121.4875869,142.481362
11/2/2014,Texans,Eagles,119.6546346,120.9579246
11/2/2014,Browns,Buccaneers,144.9168779,119.3315714
11/2/2014,Chiefs,Jets,117.818214,139.1642923
11/2/2014,Vikings,Redskins,116.348202,127.6149835
11/2/2014,Seahawks,Raiders,90.49054229,144.6176316
11/2/2014,Bengals,Jaguars,134.6452977,112.498601
11/2/2014,Dolphins,Chargers,108.9078336,122.713628
11/2/2014,Patriots,Broncos,128.043923,112.6123122
11/2/2014,Steelers,Ravens,113.0821188,119.3773661
11/3/2014,Giants,Colts,114.1901854,108.2089198
