date,home,away,total_yards_opp_homeAvg,total_yards_homeAvg,sacks_opp_homeAvg,sacks_homeAvg,turnovers_opp_homeAvg,turnovers_homeAvg,penalties_opp_homeAvg,penalties_homeAvg
10/13/2019,Jaguars,Saints,340.890478,331.4975372,2.873274043,3.009857239,0.745893431,1.197448938,6.188792632,8.209437658
10/13/2019,Rams,49ers,344.4050445,396.0839717,2.430695683,2.070080772,1.549443271,1.782295602,7.439509398,7.438930305
10/13/2019,Broncos,Titans,356.7748523,344.6115657,1.838886455,2.453329724,0.773047242,1.267112601,8.351946562,6.87874787
10/13/2019,Dolphins,Redskins,440.5115886,255.178004,1.692690538,3.861215022,1.205796192,2.006235227,6.244884939,6.397745128
10/13/2019,Chargers,Steelers,328.4246901,376.7517231,2.399694139,2.480210143,1.126087368,1.258103584,6.144718442,7.151930031
10/13/2019,Ravens,Bengals,351.9301005,425.9648536,2.162431792,2.449372116,1.04438431,1.028174046,6.590670157,6.527794782
10/13/2019,Jets,Cowboys,379.944142,248.8593164,2.099823237,3.280502418,1.690418022,1.432742611,7.000261358,7.784322237
10/13/2019,Chiefs,Texans,400.2328867,448.1472766,2.96120989,1.359084489,1.657821005,1.096008335,7.141030221,7.17973476
10/13/2019,Buccaneers,Panthers,378.0136878,395.7174823,2.614919826,2.847697296,1.734692042,1.801033123,8.429754001,8.246529542
10/13/2019,Browns,Seahawks,357.3386666,378.946138,2.91997488,2.46059603,1.697859565,1.514895628,7.076937945,8.576462491
10/13/2019,Cardinals,Falcons,388.0775503,289.8543395,2.902492239,4.33259287,0.816385884,1.30560333,6.627173071,6.739639029
10/13/2019,Vikings,Eagles,307.9952172,330.0356063,2.896313676,2.229832872,1.268588639,1.374139907,7.081835544,6.932710279
10/14/2019,Packers,Lions,343.6402582,350.8833984,2.7907518,2.532276013,1.496316238,0.938126457,6.951171353,6.784482991
10/17/2019,Broncos,Chiefs,341.4971468,344.5436098,1.607102929,2.555774935,1.088983587,1.371337097,7.8500202,7.587588154
10/20/2019,Redskins,49ers,391.8094348,279.6532203,2.295345844,2.987977099,1.468249243,1.881819572,6.618967133,8.272323501
10/20/2019,Falcons,Rams,384.291667,384.9035596,1.507061106,2.482627227,0.949778729,1.552885048,6.875660603,8.380085612
10/20/2019,Seahawks,Ravens,353.4540207,378.8558573,2.193353719,2.642366138,1.499528191,0.772625941,6.985206193,7.041088856
10/20/2019,Bengals,Jaguars,412.4113486,310.3356968,1.45826072,3.441346862,0.958296517,1.611495291,7.658455609,7.284671339
10/20/2019,Giants,Cardinals,397.5232201,362.952818,2.462612656,2.39139141,1.316907752,1.812020132,7.984773599,6.715770251
10/20/2019,Titans,Chargers,330.5666113,310.383824,3.044168512,3.915123674,1.249545674,0.525714183,8.747354525,6.026232866
10/20/2019,Bears,Saints,291.8286017,307.6593852,3.572634214,2.074778347,2.100680674,0.891254881,7.962486044,7.15095518
10/20/2019,Colts,Texans,352.0385494,369.3758404,2.256894074,1.288239674,1.215930608,1.201464305,8.464431634,6.02338726
10/20/2019,Lions,Vikings,371.8534702,357.9351999,2.393775278,2.168966975,1.482662677,1.237460984,6.316330479,7.347766842
10/20/2019,Bills,Dolphins,283.1786983,355.6584648,1.920522763,2.369889358,1.905301625,2.273798108,6.97841199,7.393067834
10/20/2019,Cowboys,Eagles,330.0276454,414.1483493,2.18649619,1.944860568,0.959017137,1.390299761,6.503645845,7.301694457
10/20/2019,Packers,Raiders,370.6214582,348.7326186,2.834659007,2.431316218,1.709506377,0.829741225,7.478143513,7.079913867
10/21/2019,Jets,Patriots,363.3502236,228.3296413,1.977808412,4.329636927,1.514223067,1.658806422,7.390379253,7.98602392
10/24/2019,Vikings,Redskins,307.3230101,362.0114744,2.896166574,2.14084767,1.498024639,1.384152629,6.732148973,7.175919719
10/27/2019,Bills,Eagles,277.6656685,351.1272139,2.335264162,2.538393411,1.685301301,2.106995216,7.135813494,7.908154449
10/27/2019,Colts,Broncos,346.0167669,362.106558,2.388314303,1.063414451,1.192017428,1.158613329,8.765772363,6.069922398
10/27/2019,Bears,Chargers,307.3555502,297.9716938,3.089415273,2.31198344,2.049184273,1.016303756,7.741148727,7.5324941
10/27/2019,Falcons,Seahawks,388.768062,391.8763353,1.328215895,2.412978302,0.848540073,1.387360183,6.940891589,8.394186002
10/27/2019,Rams,Bengals,351.6928682,374.2830537,2.231564599,2.02837476,1.58065879,1.724219329,6.782573779,7.300037229
10/27/2019,Chiefs,Packers,399.1724158,417.0509731,2.193042885,1.639855303,1.692460396,1.198018799,7.590723898,7.970588477
10/27/2019,Patriots,Browns,266.4899238,398.1186525,3.639426087,1.579492597,2.277543455,1.079024058,5.608434243,6.368388331
10/27/2019,Titans,Buccaneers,324.7926131,298.4959074,2.789431589,4.317453569,1.222900576,0.84461263,8.667556166,6.059903848
10/27/2019,Texans,Raiders,349.8101664,382.170044,2.564428779,3.186464482,1.641225363,1.193548471,7.619457131,7.307244424
10/27/2019,Jaguars,Jets,354.2600652,338.7000234,2.917518027,2.814724114,0.571587847,1.379980303,6.122409137,7.553168649
10/27/2019,Saints,Cardinals,335.3467335,347.8081981,2.929518076,1.681159812,1.332892477,0.88567415,5.554217063,7.146482321
10/27/2019,Lions,Giants,382.8345212,348.3698223,2.129013343,2.288119707,1.723158459,1.069590627,6.219796744,7.386871331
10/27/2019,49ers,Panthers,272.7066879,391.5152336,3.003640921,1.789806498,1.645301374,1.983580561,7.259341011,6.713413899
10/28/2019,Steelers,Dolphins,337.787923,322.0417747,3.598183682,1.14125657,1.85581504,1.432770918,8.247705115,6.311394326
10/31/2019,Cardinals,49ers,379.2916428,330.0928464,3.216153404,3.326540849,0.881789995,0.830715578,6.745352502,7.838342072
11/3/2019,Jaguars,Texans,349.8795611,350.0552454,2.80907287,2.733540393,0.981288109,1.191415852,6.110211598,7.930667368
11/3/2019,Eagles,Bears,363.6682232,341.0769701,2.554408971,1.848851736,1.433318001,1.806434484,7.5707307,6.256225796
11/3/2019,Bills,Redskins,290.7282318,346.2538372,2.132875617,2.460595216,1.701999314,1.873605346,7.010000506,7.974614555
11/3/2019,Broncos,Browns,316.1002366,320.2543486,2.148987826,3.089338785,1.215679388,1.299253921,7.406016697,7.211110145
11/3/2019,Chargers,Packers,331.5401998,356.5865099,2.12016843,1.961084977,1.145566086,1.636374101,6.872632668,6.503697403
11/3/2019,Dolphins,Jets,404.4567854,267.107784,1.424202399,3.864246955,0.685983168,1.924815988,6.978641222,6.031276537
11/3/2019,Chiefs,Vikings,375.4938937,400.079611,2.963336566,1.597111886,1.626840301,1.048706879,7.322020192,7.801739888
11/3/2019,Steelers,Colts,336.9189228,312.1481665,3.285274412,0.965044055,1.959246132,1.386738072,8.203084065,6.150359437
11/3/2019,Panthers,Titans,348.5926521,359.5462204,3.777668047,2.458623423,2.206097384,1.500603856,7.431737338,5.306979902
11/3/2019,Raiders,Lions,377.5900972,357.135256,1.369215858,1.998404309,0.961296669,1.402691628,6.778605996,7.590691284
11/3/2019,Ravens,Patriots,331.7806533,418.018677,2.010343351,2.591026442,1.13583497,1.278894854,6.710757627,7.472640801
11/3/2019,Seahawks,Buccaneers,357.2806037,384.458106,1.85228888,2.514761564,1.604746437,0.965985741,7.359806931,6.773762116
11/4/2019,Giants,Cowboys,382.6628474,335.4789808,2.484336419,2.85445817,1.250272027,2.219953229,7.733705681,6.515126281
11/7/2019,Raiders,Chargers,376.9928236,356.1303557,1.553355349,1.742904122,0.795381961,1.225132884,6.784499477,8.024592844
11/10/2019,Saints,Falcons,325.5796799,356.635426,2.859362567,1.616246132,1.433319798,0.782844106,5.273950558,6.809773677
11/10/2019,Colts,Dolphins,341.2063212,356.8376891,2.576410745,1.420460611,1.115803754,1.040700093,9.111256811,6.52350436
11/10/2019,Bengals,Ravens,426.6345841,298.2591324,1.451148154,3.142735846,0.883431574,1.791985894,8.347125894,6.841675067
11/10/2019,Steelers,Rams,322.1163833,322.4811991,3.393048185,1.089099831,2.221217991,1.329809197,7.837625646,6.512976228
11/10/2019,Browns,Bills,372.3043866,351.9531314,2.850724605,2.631929312,1.200200623,2.232432251,6.784279406,9.123618523
11/10/2019,Bears,Lions,307.4107569,297.2663551,2.643461093,2.503535691,1.658025675,1.226592744,7.303219436,6.801171019
11/10/2019,Packers,Panthers,376.5306559,371.7917239,2.435992495,2.372637397,1.505166724,0.818592737,7.17937526,6.095950572
11/10/2019,Cowboys,Vikings,330.3628159,413.8440168,2.264706983,1.941365041,1.274011937,1.206881089,6.567559684,7.422285531
11/10/2019,Buccaneers,Cardinals,355.5209992,380.4771764,2.324836895,3.662207657,1.522223887,2.39232693,7.306786492,7.970589653
11/10/2019,Jets,Giants,365.6587857,233.0854211,1.580055641,4.20385105,1.217820963,2.231064766,7.810054181,8.308633082
11/10/2019,Titans,Chiefs,336.0408756,303.5130299,2.633282077,3.985678152,1.510266648,0.841233536,8.295496321,6.201369387
11/11/2019,49ers,Seahawks,250.6146782,378.8711198,3.527931093,1.935246856,1.769644519,1.785604229,7.494625172,5.777685944
11/14/2019,Browns,Steelers,363.8035949,350.8317456,2.880978521,2.523385494,1.165027964,2.00097132,6.852622644,8.646149458
11/17/2019,Panthers,Falcons,361.7968947,346.9766531,3.774984767,3.058998786,2.188043489,1.574533387,7.491186976,5.761943232
11/17/2019,Eagles,Patriots,351.6385229,344.2807164,2.719265388,1.936490288,1.410824982,1.733247816,7.660184531,6.051465644
11/17/2019,Rams,Bears,345.7500325,385.0310067,2.718175429,1.56981844,1.52801042,1.421890429,6.678175974,7.440921713
11/17/2019,Raiders,Bengals,387.1747822,367.6817499,1.61200242,1.640054284,0.942578826,1.075965594,6.550110892,8.261570438
11/17/2019,Buccaneers,Saints,369.8417487,382.5693559,2.422369823,3.502757324,1.48851193,2.242382072,6.973193572,8.26356457
11/17/2019,Redskins,Jets,373.1337019,260.9610005,2.616444431,2.837742688,1.411777892,1.651998533,5.961579432,7.570714326
11/17/2019,Dolphins,Bills,394.4651932,269.5210536,1.675194148,3.936041674,0.730190412,1.916702957,7.565462425,5.809005012
11/17/2019,Vikings,Broncos,313.9872167,375.1106037,3.144095567,1.863678887,1.453738713,1.071286569,6.376210714,6.675971464
11/17/2019,Lions,Cowboys,401.4167264,373.7520606,1.835249279,2.407080119,1.291262796,1.300003892,6.477845059,7.144525414
11/17/2019,Colts,Jaguars,334.3334823,353.3445381,2.412463778,1.838122045,1.148542227,1.273688606,8.693796331,6.61792363
11/17/2019,49ers,Cardinals,262.7800187,381.3299715,3.509647386,1.800100342,1.603071922,1.539006276,7.699141152,5.971162671
11/17/2019,Ravens,Texans,336.8707409,405.7848731,1.709872204,2.298568448,1.343402844,1.21933291,6.24397871,7.152518743
11/18/2019,Chargers,Chiefs,320.7714885,352.8276837,2.365283011,1.86936235,1.117585822,1.459450136,6.795941155,6.445571613
11/21/2019,Texans,Colts,360.4590618,389.4850648,2.302480614,2.93435811,1.612727067,1.112440198,7.458661575,7.575921192
11/24/2019,Eagles,Seahawks,332.7934909,346.397485,2.727449688,2.113769553,1.375530382,1.552473779,7.839026271,6.282603352
11/24/2019,Bengals,Steelers,426.9298919,309.2505199,1.258367778,3.224141322,0.790730246,1.781051749,8.036288317,6.160891054
11/24/2019,Patriots,Cowboys,265.1988585,377.4327548,3.334657276,1.606244263,2.701042128,1.064839693,6.372078776,6.295601406
11/24/2019,Bears,Giants,319.7022848,272.398648,2.76437306,2.83087603,1.427154975,1.082799281,7.440273581,7.147858486
11/24/2019,Redskins,Lions,363.0591505,258.4192236,2.531203007,2.986433164,1.256813716,1.507176405,5.520685515,7.138822606
11/24/2019,Bills,Broncos,302.1997738,335.163896,2.325898931,2.375862232,1.237670268,1.379024409,6.058972016,7.331393912
11/24/2019,Falcons,Buccaneers,371.0451799,378.7003013,1.75084534,2.430567123,0.570993374,1.706662102,7.554408394,7.631949131
11/24/2019,Jets,Raiders,349.8320865,242.3135954,2.277259948,3.929155871,1.138558401,1.879236115,7.460049407,8.423426737
11/24/2019,Saints,Panthers,311.9008424,365.9686168,2.804779995,1.969838109,1.245975434,0.715019607,5.437472118,6.959580587
11/24/2019,49ers,Packers,266.668247,372.6665366,3.674487774,2.134789262,1.879828375,1.671457676,7.861666009,5.927709619
11/24/2019,Browns,Dolphins,360.4374111,353.1532296,2.709936995,2.431067205,1.044180838,1.789201457,6.821298301,8.193847712
11/24/2019,Titans,Jaguars,339.1738114,319.664249,2.710871287,3.881423535,1.465229963,1.076990885,8.032596951,6.730420382
11/25/2019,Rams,Ravens,335.8722314,375.2042835,2.79181358,1.848480981,1.585767613,1.697254915,7.412769075,7.763494464
11/28/2019,Cowboys,Bills,325.0430947,430.5882553,2.46658498,1.470162434,1.197092495,1.235995595,7.168336319,7.339658737
11/28/2019,Falcons,Saints,367.739189,375.0763843,2.046101055,2.479812915,0.924588365,1.544804494,7.649991174,7.202844584
11/28/2019,Lions,Bears,396.2135459,365.4535939,2.023436908,2.438073174,1.17508255,1.13540655,6.507610381,7.671918984
12/1/2019,Cardinals,Rams,401.4811574,336.451707,2.787878886,3.211570993,0.9460541,0.728059277,6.612915708,8.086223331
12/1/2019,Jaguars,Buccaneers,346.7762701,351.1979983,3.178049331,2.660089314,1.284189828,1.332158538,6.213270894,7.841773753
12/1/2019,Giants,Packers,377.5839532,323.5783108,2.371607198,3.372977887,1.278169883,2.199188612,7.950205436,6.504359339
12/1/2019,Colts,Titans,320.2697944,350.0348124,2.4997223,1.927756721,1.219450502,1.532424947,8.169966912,5.861555018
12/1/2019,Steelers,Browns,320.0947667,300.1703903,3.357112172,1.583327477,2.310995042,1.733387146,8.032869524,6.886486929
12/1/2019,Ravens,49ers,322.7672109,413.6620449,2.301231913,1.966310685,1.593200913,1.06757697,5.650002974,7.032911638
12/1/2019,Panthers,Redskins,363.8672836,351.296753,3.548349795,3.307453304,1.761974143,1.903988296,7.311116592,5.948995126
12/1/2019,Bengals,Jets,421.0465467,303.8759764,1.423282071,3.420395422,0.909572497,1.814188984,7.932416332,5.917126364
12/1/2019,Broncos,Chargers,317.0059626,320.3500755,2.514272226,2.980650458,1.100025014,1.134553634,7.186980351,7.386652159
12/1/2019,Texans,Patriots,373.4430349,373.1129877,2.075407815,3.385417269,1.459468807,1.217725567,7.548591317,7.310867439
12/1/2019,Dolphins,Eagles,386.4589824,264.5427667,1.448401797,4.203706332,0.855299667,1.845600549,6.913804575,5.663242497
12/1/2019,Chiefs,Raiders,369.8269314,402.057216,3.062526534,1.973339483,1.279715967,1.037166375,6.6846016,7.088579285
12/2/2019,Seahawks,Vikings,373.9405773,384.3825086,2.111848404,2.762814292,1.809796548,1.191832152,7.17379312,6.863732847
12/5/2019,Bears,Cowboys,310.0725522,277.1124349,2.281661197,2.819155727,1.381090939,1.178619184,7.157723321,6.490887662
12/8/2019,Jaguars,Chargers,358.0723137,353.1299029,2.95739909,2.6746311,1.34334683,1.304707819,6.222744651,8.184077958
12/8/2019,Patriots,Chiefs,266.7162592,360.6557185,3.210996643,1.592832219,2.449706648,0.898569644,6.49764046,6.201444982
12/8/2019,Cardinals,Steelers,407.1034323,330.075765,2.697687277,3.288168305,1.057492182,0.829628631,6.951578533,8.252683977
12/8/2019,Bills,Ravens,284.1901242,352.2066837,2.94848907,2.023477952,1.225920221,1.161255381,6.183875939,7.58337475
12/8/2019,Vikings,Lions,334.3935931,369.1717535,2.888252162,2.061242367,1.342970489,1.062840727,6.186836438,6.385993208
12/8/2019,Packers,Redskins,379.1571747,338.484018,2.480152513,2.650129286,1.296149992,0.696657082,7.136654252,6.55133838
12/8/2019,Raiders,Titans,368.2268193,350.6308788,2.211772663,1.703419254,1.249466957,1.158839956,6.184480767,8.115443608
12/8/2019,Jets,Dolphins,324.8718736,271.9022458,2.516363623,3.527251891,1.237110165,1.804924492,7.547539348,7.79535949
12/8/2019,Texans,Broncos,366.4947106,376.4321709,1.975039274,3.151865787,1.328243083,1.21419797,7.113309823,7.002961139
12/8/2019,Browns,Bengals,339.8022066,360.7400034,2.956280106,2.137181109,1.352354124,1.57242475,6.828081079,8.003096103
12/8/2019,Rams,Seahawks,339.0284089,349.8860121,2.810183002,1.645845607,1.340115677,1.773125935,6.899119185,7.590141304
12/8/2019,Buccaneers,Colts,366.943715,388.3449487,2.573049673,3.041795936,1.492737451,2.405359479,7.44079029,8.157940182
12/8/2019,Falcons,Panthers,375.2605476,369.8088786,1.836763175,2.823736993,1.026554429,1.596023549,7.650680856,7.186247537
12/8/2019,Saints,49ers,319.7444985,362.7088132,2.824393644,1.941362713,1.437834957,0.69743855,5.36171956,7.693691032
12/9/2019,Eagles,Giants,326.7533193,338.9303216,2.902621691,2.452087758,1.348788563,1.816428956,8.104683078,6.035270598
12/12/2019,Ravens,Jets,314.5522599,409.6906179,2.281826649,1.95504321,1.617417878,0.981942211,5.840301211,6.805802986
12/15/2019,Steelers,Bills,311.3961769,302.3055624,3.559016428,1.66983292,2.289056902,1.647092753,7.744657645,7.506104169
12/15/2019,Chargers,Vikings,309.4077737,355.2470781,2.099028363,2.204034796,1.024616199,1.857573945,7.036667661,6.778481139
12/15/2019,Bengals,Patriots,396.9017449,295.1794676,1.760059954,3.260240761,0.808117602,1.684835526,8.358203835,5.704046674
12/15/2019,Raiders,Jaguars,358.7495748,349.3847118,2.117798667,1.699929546,1.139324839,1.328113271,5.625399662,8.496163631
12/15/2019,Lions,Buccaneers,385.0736227,367.9925145,2.044116257,2.567017694,1.236631427,1.351030704,7.001385168,7.662094726
12/15/2019,Packers,Bears,376.2334605,336.4477181,2.204352237,2.414711404,1.443665592,0.628397595,6.903270084,6.600083079
12/15/2019,Titans,Texans,363.6501805,332.8351466,2.679142861,3.87661524,1.557047986,1.241031749,8.31890474,6.545553086
12/15/2019,49ers,Falcons,260.8793442,374.4155848,3.561692292,2.132850417,1.778085997,1.506491351,7.443615704,6.640129348
12/15/2019,Chiefs,Broncos,372.4938441,380.0353613,2.8214141,1.746150659,1.650761126,0.897862796,7.400428123,6.423799888
12/15/2019,Panthers,Seahawks,368.0431654,345.3141948,3.584760691,3.699069132,1.554609588,1.856427927,7.67762531,5.576701287
12/15/2019,Redskins,Eagles,355.7447954,259.5194449,3.16159864,3.467324705,1.589098502,1.402172348,5.475832407,7.381810459
12/15/2019,Giants,Dolphins,368.9527607,318.3548838,2.182008784,2.838301729,1.218427581,2.198487072,7.661172309,6.152608304
12/15/2019,Cardinals,Browns,421.2479526,318.8212789,2.50986787,3.515571552,0.974069106,0.829595617,7.034286041,7.745951204
12/15/2019,Cowboys,Rams,323.5608257,422.4347455,2.547882447,1.524764548,0.963028531,1.317720627,7.166082333,7.22083569
12/16/2019,Saints,Colts,321.6229947,355.9365767,3.331920661,1.767038084,1.541624019,0.63087602,5.287024703,7.876069393
12/21/2019,Buccaneers,Texans,352.4575204,392.6392369,2.616860817,2.983167456,1.698326832,2.386197478,7.760449144,8.048084375
12/21/2019,Patriots,Bills,272.1825541,358.4536217,2.992569499,1.848952842,2.245804649,0.927149859,6.94106784,6.253984338
12/21/2019,49ers,Rams,278.3627942,386.68486,3.284587688,2.234117728,1.732491129,1.456566954,7.225124711,6.889964342
12/22/2019,Bears,Chiefs,323.1611692,297.6151796,2.241446412,2.606268855,1.202684929,1.213419465,7.278935839,6.631884695
12/22/2019,Seahawks,Cardinals,374.7275973,379.3231356,1.812081582,3.151166735,2.245129187,1.330642558,6.075741728,6.931566365
12/22/2019,Browns,Ravens,345.6795721,350.2975336,2.731178101,2.307009916,1.288161153,1.659563324,7.219597562,7.635228622
12/22/2019,Jets,Steelers,324.393595,281.4321538,2.345986751,3.348911537,1.142855691,1.556226489,6.936736973,7.853414024
12/22/2019,Eagles,Cowboys,327.658434,348.4791442,2.842183008,2.488496355,1.210386473,1.711100832,7.850348218,6.192459632
12/22/2019,Chargers,Raiders,303.998224,369.9454849,2.105435124,2.101049771,0.934929022,1.719897374,7.297538131,6.734529351
12/22/2019,Falcons,Jaguars,364.6012501,376.0412919,1.981614683,3.187112657,1.215229205,1.575801995,7.786567132,6.959080528
