date,home,away,winner,score_home,score_away
9/11/2016,Cowboys,Giants,0,19,20
9/11/2016,Cardinals,Patriots,0,21,23
9/11/2016,Jets,Bengals,0,22,23
9/11/2016,Texans,Bears,1,23,14
9/11/2016,Jaguars,Packers,0,23,27
9/11/2016,Falcons,Buccaneers,0,24,31
9/11/2016,Eagles,Browns,1,29,10
9/11/2016,Chiefs,Chargers,1,33,27
9/11/2016,Saints,Raiders,0,34,35
9/11/2016,Colts,Lions,0,35,39
9/12/2016,Redskins,Steelers,0,16,38
9/12/2016,49ers,Rams,1,28,0
9/15/2016,Bills,Jets,0,31,37
9/18/2016,Rams,Seahawks,1,9,3
9/18/2016,Lions,Titans,0,15,16
9/18/2016,Giants,Saints,1,16,13
9/18/2016,Vikings,Packers,1,17,14
9/18/2016,Texans,Chiefs,1,19,12
9/18/2016,Browns,Ravens,0,20,25
9/18/2016,Redskins,Cowboys,0,23,27
9/18/2016,Steelers,Bengals,1,24,16
9/18/2016,Raiders,Falcons,0,28,35
9/18/2016,Patriots,Dolphins,1,31,24
9/18/2016,Broncos,Colts,1,34,20
9/18/2016,Chargers,Jaguars,1,38,14
9/18/2016,Cardinals,Buccaneers,1,40,7
9/18/2016,Panthers,49ers,1,46,27
9/19/2016,Bears,Eagles,0,14,29
9/22/2016,Patriots,Texans,1,27,0
9/25/2016,Titans,Raiders,0,10,17
9/25/2016,Panthers,Vikings,0,10,22
9/25/2016,Jaguars,Ravens,0,17,19
9/25/2016,Bengals,Broncos,0,17,29
9/25/2016,Chiefs,Jets,1,24,3
9/25/2016,Colts,Chargers,1,26,22
9/25/2016,Giants,Redskins,0,27,29
9/25/2016,Dolphins,Browns,1,30,24
9/25/2016,Cowboys,Bears,1,31,17
9/25/2016,Buccaneers,Rams,0,32,37
9/25/2016,Bills,Cardinals,1,33,18
9/25/2016,Eagles,Steelers,1,34,3
9/25/2016,Packers,Lions,1,34,27
9/25/2016,Seahawks,49ers,1,37,18
9/26/2016,Saints,Falcons,0,32,45
9/29/2016,Bengals,Dolphins,1,22,7
10/2/2016,Patriots,Bills,0,0,16
10/2/2016,Buccaneers,Broncos,0,7,27
10/2/2016,Cardinals,Rams,0,13,17
10/2/2016,Bears,Lions,1,17,14
10/2/2016,49ers,Cowboys,0,17,24
10/2/2016,Jets,Seahawks,0,17,27
10/2/2016,Texans,Titans,1,27,20
10/2/2016,Ravens,Raiders,0,27,28
10/2/2016,Jaguars,Colts,1,30,27
10/2/2016,Redskins,Browns,1,31,20
10/2/2016,Chargers,Saints,0,34,35
10/2/2016,Steelers,Chiefs,1,43,14
10/2/2016,Falcons,Panthers,1,48,33
10/3/2016,Vikings,Giants,1,24,10
10/6/2016,49ers,Cardinals,0,21,33
10/9/2016,Ravens,Redskins,0,10,16
10/9/2016,Browns,Patriots,0,13,33
10/9/2016,Broncos,Falcons,0,16,23
10/9/2016,Dolphins,Titans,0,17,30
10/9/2016,Rams,Bills,0,19,30
10/9/2016,Packers,Giants,1,23,16
10/9/2016,Lions,Eagles,1,24,23
10/9/2016,Cowboys,Bengals,1,28,14
10/9/2016,Colts,Bears,1,29,23
10/9/2016,Vikings,Texans,1,31,13
10/9/2016,Steelers,Jets,1,31,13
10/9/2016,Raiders,Chargers,1,34,31
10/10/2016,Panthers,Buccaneers,0,14,17
10/13/2016,Chargers,Broncos,1,21,13
10/16/2016,Raiders,Chiefs,0,10,26
10/16/2016,Bears,Jaguars,0,16,17
10/16/2016,Packers,Cowboys,0,16,30
10/16/2016,Texans,Colts,1,26,23
10/16/2016,Seahawks,Falcons,1,26,24
10/16/2016,Redskins,Eagles,1,27,20
10/16/2016,Giants,Ravens,1,27,23
10/16/2016,Titans,Browns,1,28,26
10/16/2016,Dolphins,Steelers,1,30,15
10/16/2016,Lions,Rams,1,31,28
10/16/2016,Patriots,Bengals,1,35,17
10/16/2016,Saints,Panthers,1,41,38
10/16/2016,Bills,49ers,1,45,16
10/17/2016,Cardinals,Jets,1,28,3
10/20/2016,Packers,Bears,1,26,10
10/23/2016,Cardinals,Seahawks,0,6,6
10/23/2016,Rams,Giants,0,10,17
10/23/2016,Steelers,Patriots,0,16,27
10/23/2016,Jaguars,Raiders,0,16,33
10/23/2016,49ers,Buccaneers,0,17,34
10/23/2016,Lions,Redskins,1,20,17
10/23/2016,Eagles,Vikings,1,21,10
10/23/2016,Jets,Ravens,1,24,16
10/23/2016,Titans,Colts,0,26,34
10/23/2016,Chiefs,Saints,1,27,21
10/23/2016,Dolphins,Bills,1,28,25
10/23/2016,Falcons,Chargers,0,30,33
10/23/2016,Bengals,Browns,1,31,17
10/24/2016,Broncos,Texans,1,27,9
10/27/2016,Titans,Jaguars,1,36,22
10/30/2016,Colts,Chiefs,0,14,30
10/30/2016,Texans,Lions,1,20,13
10/30/2016,Buccaneers,Raiders,0,24,30
10/30/2016,Saints,Seahawks,1,25,20
10/30/2016,Bills,Patriots,0,25,41
10/30/2016,Broncos,Chargers,1,27,19
10/30/2016,Bengals,Redskins,0,27,27
10/30/2016,Browns,Jets,0,28,31
10/30/2016,Cowboys,Eagles,1,29,23
10/30/2016,Panthers,Cardinals,1,30,20
10/30/2016,Falcons,Packers,1,33,32
10/31/2016,Bears,Vikings,1,20,10
11/3/2016,Buccaneers,Falcons,0,28,43
11/6/2016,Rams,Panthers,0,10,13
11/6/2016,Browns,Cowboys,0,10,35
11/6/2016,Vikings,Lions,0,16,22
11/6/2016,Chiefs,Jaguars,1,19,14
11/6/2016,Ravens,Steelers,1,21,14
11/6/2016,49ers,Saints,0,23,41
11/6/2016,Packers,Colts,0,26,31
11/6/2016,Dolphins,Jets,1,27,23
11/6/2016,Giants,Eagles,1,28,23
11/6/2016,Raiders,Broncos,1,30,20
11/6/2016,Chargers,Titans,1,43,35
11/7/2016,Seahawks,Bills,1,31,25
11/10/2016,Ravens,Browns,1,28,7
11/13/2016,Jets,Rams,0,6,9
11/13/2016,Panthers,Chiefs,0,17,20
11/13/2016,Jaguars,Texans,0,21,24
11/13/2016,Cardinals,49ers,1,23,20
11/13/2016,Saints,Broncos,0,23,25
11/13/2016,Eagles,Falcons,1,24,15
11/13/2016,Chargers,Dolphins,0,24,31
11/13/2016,Patriots,Seahawks,0,24,31
11/13/2016,Redskins,Vikings,1,26,20
11/13/2016,Steelers,Cowboys,0,30,35
11/13/2016,Buccaneers,Bears,1,36,10
11/13/2016,Titans,Packers,1,47,25
11/14/2016,Giants,Bengals,1,21,20
11/17/2016,Panthers,Saints,1,23,20
11/20/2016,Browns,Steelers,0,9,24
11/20/2016,Rams,Dolphins,0,10,14
11/20/2016,Bengals,Bills,0,12,16
11/20/2016,Chiefs,Buccaneers,0,17,19
11/20/2016,49ers,Patriots,0,17,30
11/20/2016,Giants,Bears,1,22,16
11/20/2016,Colts,Titans,1,24,17
11/20/2016,Seahawks,Eagles,1,26,15
11/20/2016,Lions,Jaguars,1,26,19
11/20/2016,Cowboys,Ravens,1,27,17
11/20/2016,Vikings,Cardinals,1,30,24
11/20/2016,Redskins,Packers,1,42,24
11/21/2016,Raiders,Texans,1,27,20
11/24/2016,Colts,Steelers,0,7,28
11/24/2016,Lions,Vikings,1,16,13
11/24/2016,Cowboys,Redskins,1,31,26
11/27/2016,Texans,Chargers,0,13,21
11/27/2016,Browns,Giants,0,13,27
11/27/2016,Buccaneers,Seahawks,1,14,5
11/27/2016,Jets,Patriots,0,17,22
11/27/2016,Ravens,Bengals,1,19,14
11/27/2016,Bears,Titans,0,21,27
11/27/2016,Broncos,Chiefs,0,27,30
11/27/2016,Bills,Jaguars,1,28,21
11/27/2016,Dolphins,49ers,1,31,24
11/27/2016,Raiders,Panthers,1,35,32
11/27/2016,Falcons,Cardinals,1,38,19
11/27/2016,Saints,Rams,1,49,21
11/28/2016,Eagles,Packers,0,13,27
12/1/2016,Vikings,Cowboys,0,15,17
12/4/2016,Jaguars,Broncos,0,10,20
12/4/2016,Saints,Lions,0,13,28
12/4/2016,Packers,Texans,1,21,13
12/4/2016,Chargers,Buccaneers,0,21,28
12/4/2016,Steelers,Giants,1,24,14
12/4/2016,Bears,49ers,1,26,6
12/4/2016,Patriots,Rams,1,26,10
12/4/2016,Falcons,Chiefs,0,28,29
12/4/2016,Cardinals,Redskins,1,31,23
12/4/2016,Bengals,Eagles,1,32,14
12/4/2016,Ravens,Dolphins,1,38,6
12/4/2016,Raiders,Bills,1,38,24
12/4/2016,Seahawks,Panthers,1,40,7
12/5/2016,Jets,Colts,0,10,41
12/8/2016,Chiefs,Raiders,1,21,13
12/11/2016,Giants,Cowboys,1,10,7
12/11/2016,Browns,Bengals,0,10,23
12/11/2016,Titans,Broncos,1,13,10
12/11/2016,Rams,Falcons,0,14,42
12/11/2016,Buccaneers,Saints,1,16,11
12/11/2016,Jaguars,Vikings,0,16,25
12/11/2016,Colts,Texans,0,17,22
12/11/2016,49ers,Jets,0,17,23
12/11/2016,Lions,Bears,1,20,17
12/11/2016,Bills,Steelers,0,20,27
12/11/2016,Eagles,Redskins,0,22,27
12/11/2016,Dolphins,Cardinals,1,26,23
12/11/2016,Panthers,Chargers,1,28,16
12/11/2016,Packers,Seahawks,1,38,10
12/12/2016,Patriots,Ravens,1,30,23
12/15/2016,Seahawks,Rams,1,24,3
12/17/2016,Jets,Dolphins,0,13,34
12/18/2016,Broncos,Patriots,0,3,16
12/18/2016,Vikings,Colts,0,6,34
12/18/2016,Chargers,Raiders,0,16,19
12/18/2016,Giants,Lions,1,17,6
12/18/2016,Chiefs,Titans,0,17,19
12/18/2016,Bengals,Steelers,0,20,24
12/18/2016,Texans,Jaguars,1,21,20
12/18/2016,Cowboys,Buccaneers,1,26,20
12/18/2016,Ravens,Eagles,1,27,26
12/18/2016,Bears,Packers,0,27,30
12/18/2016,Bills,Browns,1,33,13
12/18/2016,Falcons,49ers,1,41,13
12/18/2016,Cardinals,Saints,0,41,48
12/19/2016,Redskins,Panthers,0,15,26
12/22/2016,Eagles,Giants,1,24,19
12/24/2016,Texans,Bengals,1,12,10
12/24/2016,Panthers,Falcons,0,16,33
12/24/2016,Browns,Chargers,1,20,17
12/24/2016,Rams,49ers,0,21,22
12/24/2016,Bears,Redskins,0,21,41
12/24/2016,Saints,Buccaneers,1,31,24
12/24/2016,Bills,Dolphins,0,31,34
12/24/2016,Seahawks,Cardinals,0,31,34
12/24/2016,Raiders,Colts,1,33,25
12/24/2016,Jaguars,Titans,1,38,17
12/24/2016,Packers,Vikings,1,38,25
12/24/2016,Patriots,Jets,1,41,3
12/25/2016,Steelers,Ravens,1,31,27
12/25/2016,Chiefs,Broncos,1,33,10
12/26/2016,Cowboys,Lions,1,42,21
1/1/2017,Rams,Cardinals,0,6,44
1/1/2017,Redskins,Giants,0,10,19
1/1/2017,Dolphins,Patriots,0,14,35
1/1/2017,Buccaneers,Panthers,1,17,16
1/1/2017,49ers,Seahawks,0,23,25
1/1/2017,Broncos,Raiders,1,24,6
1/1/2017,Titans,Texans,1,24,17
1/1/2017,Colts,Jaguars,1,24,20
1/1/2017,Lions,Packers,0,24,31
1/1/2017,Bengals,Ravens,1,27,10
1/1/2017,Eagles,Cowboys,1,27,13
1/1/2017,Steelers,Browns,1,27,24
1/1/2017,Chargers,Chiefs,0,27,37
1/1/2017,Jets,Bills,1,30,10
1/1/2017,Vikings,Bears,1,38,10
1/1/2017,Falcons,Saints,1,38,32
1/7/2017,Seahawks,Lions,1,26,6
1/7/2017,Texans,Raiders,1,27,14
1/8/2017,Steelers,Dolphins,1,30,12
1/8/2017,Packers,Giants,1,38,13
1/14/2017,Patriots,Texans,1,34,16
1/14/2017,Falcons,Seahawks,1,36,20
1/15/2017,Chiefs,Steelers,0,16,18
1/15/2017,Cowboys,Packers,0,31,34
1/22/2017,Patriots,Steelers,1,36,17
1/22/2017,Falcons,Packers,1,44,21
2/5/2017,Falcons,Patriots,0,28,34
9/7/2017,Patriots,Chiefs,0,27,42
9/10/2017,Bengals,Ravens,0,0,20
9/10/2017,49ers,Panthers,0,3,23
9/10/2017,Texans,Jaguars,0,7,29
9/10/2017,Titans,Raiders,0,16,26
9/10/2017,Packers,Seahawks,1,17,9
9/10/2017,Bears,Falcons,0,17,23
9/10/2017,Redskins,Eagles,0,17,30
9/10/2017,Browns,Steelers,0,18,21
9/10/2017,Cowboys,Giants,1,19,3
9/10/2017,Bills,Jets,1,21,12
9/10/2017,Lions,Cardinals,1,35,23
9/10/2017,Rams,Colts,1,46,9
9/11/2017,Broncos,Chargers,1,24,21
9/11/2017,Vikings,Saints,1,29,19
9/14/2017,Bengals,Texans,0,9,13
9/17/2017,Panthers,Bills,1,9,3
9/17/2017,Seahawks,49ers,1,12,9
9/17/2017,Colts,Cardinals,0,13,16
9/17/2017,Jaguars,Titans,0,16,37
9/17/2017,Chargers,Dolphins,0,17,19
9/17/2017,Rams,Redskins,0,20,27
9/17/2017,Saints,Patriots,0,20,36
9/17/2017,Ravens,Browns,1,24,10
9/17/2017,Steelers,Vikings,1,26,9
9/17/2017,Chiefs,Eagles,1,27,20
9/17/2017,Buccaneers,Bears,1,29,7
9/17/2017,Falcons,Packers,1,34,23
9/17/2017,Broncos,Cowboys,1,42,17
9/17/2017,Raiders,Jets,1,45,20
9/18/2017,Giants,Lions,0,10,24
9/21/2017,49ers,Rams,0,39,41
9/24/2017,Chargers,Chiefs,0,10,24
9/24/2017,Panthers,Saints,0,13,34
9/24/2017,Jets,Dolphins,1,20,6
9/24/2017,Bears,Steelers,1,23,17
9/24/2017,Bills,Broncos,1,26,16
9/24/2017,Lions,Falcons,0,26,30
9/24/2017,Redskins,Raiders,1,27,10
9/24/2017,Eagles,Giants,1,27,24
9/24/2017,Packers,Bengals,1,27,24
9/24/2017,Colts,Browns,1,31,28
9/24/2017,Titans,Seahawks,1,33,27
9/24/2017,Vikings,Buccaneers,1,34,17
9/24/2017,Patriots,Texans,1,36,33
9/24/2017,Jaguars,Ravens,1,44,7
9/25/2017,Cardinals,Cowboys,0,17,28
9/28/2017,Packers,Bears,1,35,14
10/1/2017,Dolphins,Saints,0,0,20
10/1/2017,Vikings,Lions,0,7,14
10/1/2017,Browns,Bengals,0,7,31
10/1/2017,Ravens,Steelers,0,9,26
10/1/2017,Broncos,Raiders,1,16,10
10/1/2017,Falcons,Bills,0,17,23
10/1/2017,Cardinals,49ers,1,18,15
10/1/2017,Jets,Jaguars,1,23,20
10/1/2017,Chargers,Eagles,0,24,26
10/1/2017,Buccaneers,Giants,1,25,23
10/1/2017,Patriots,Panthers,0,30,33
10/1/2017,Cowboys,Rams,0,30,35
10/1/2017,Seahawks,Colts,1,46,18
10/1/2017,Texans,Titans,1,57,14
10/2/2017,Chiefs,Redskins,1,29,20
10/5/2017,Buccaneers,Patriots,0,14,19
10/8/2017,Steelers,Jaguars,0,9,30
10/8/2017,Rams,Seahawks,0,10,16
10/8/2017,Browns,Jets,0,14,17
10/8/2017,Dolphins,Titans,1,16,10
10/8/2017,Raiders,Ravens,0,17,30
10/8/2017,Bengals,Bills,1,20,16
10/8/2017,Giants,Chargers,0,22,27
10/8/2017,Lions,Panthers,0,24,27
10/8/2017,Colts,49ers,1,26,23
10/8/2017,Cowboys,Packers,0,31,35
10/8/2017,Eagles,Cardinals,1,34,7
10/8/2017,Texans,Chiefs,0,34,42
10/9/2017,Bears,Vikings,0,17,20
10/12/2017,Panthers,Eagles,0,23,28
10/15/2017,Broncos,Giants,0,10,23
10/15/2017,Chiefs,Steelers,0,13,19
10/15/2017,Raiders,Chargers,0,16,17
10/15/2017,Falcons,Dolphins,0,17,20
10/15/2017,Jets,Patriots,0,17,24
10/15/2017,Jaguars,Rams,0,17,27
10/15/2017,Vikings,Packers,1,23,10
10/15/2017,Ravens,Bears,0,24,27
10/15/2017,Redskins,49ers,1,26,24
10/15/2017,Texans,Browns,1,33,17
10/15/2017,Cardinals,Buccaneers,1,38,33
10/15/2017,Saints,Lions,1,52,38
10/16/2017,Titans,Colts,1,36,22
10/19/2017,Raiders,Chiefs,1,31,30
10/22/2017,Colts,Jaguars,0,0,27
10/22/2017,Giants,Seahawks,0,7,24
10/22/2017,Browns,Titans,0,9,12
10/22/2017,49ers,Cowboys,0,10,40
10/22/2017,Bears,Panthers,1,17,3
10/22/2017,Packers,Saints,0,17,26
10/22/2017,Chargers,Broncos,1,21,0
10/22/2017,Patriots,Falcons,1,23,7
10/22/2017,Vikings,Ravens,1,24,16
10/22/2017,Steelers,Bengals,1,29,14
10/22/2017,Bills,Buccaneers,1,30,27
10/22/2017,Dolphins,Jets,1,31,28
10/22/2017,Rams,Cardinals,1,33,0
10/23/2017,Eagles,Redskins,1,34,24
10/26/2017,Ravens,Dolphins,1,40,0
10/29/2017,Buccaneers,Panthers,0,3,17
10/29/2017,Lions,Steelers,0,15,20
10/29/2017,Browns,Vikings,0,16,33
10/29/2017,Redskins,Cowboys,0,19,33
10/29/2017,Saints,Bears,1,20,12
10/29/2017,Jets,Falcons,0,20,25
10/29/2017,Patriots,Chargers,1,21,13
10/29/2017,Bengals,Colts,1,24,23
10/29/2017,Eagles,49ers,1,33,10
10/29/2017,Bills,Raiders,1,34,14
10/29/2017,Seahawks,Texans,1,41,38
10/30/2017,Chiefs,Broncos,1,29,19
11/2/2017,Jets,Bills,1,34,21
11/5/2017,49ers,Cardinals,0,10,20
11/5/2017,Seahawks,Redskins,0,14,17
11/5/2017,Texans,Colts,0,14,20
11/5/2017,Giants,Rams,0,17,51
11/5/2017,Panthers,Falcons,1,20,17
11/5/2017,Jaguars,Bengals,1,23,7
11/5/2017,Titans,Ravens,1,23,20
11/5/2017,Dolphins,Raiders,0,24,27
11/5/2017,Cowboys,Chiefs,1,28,17
11/5/2017,Saints,Buccaneers,1,30,10
11/5/2017,Eagles,Broncos,1,51,23
11/6/2017,Packers,Lions,0,17,30
11/9/2017,Cardinals,Seahawks,0,16,22
11/12/2017,Bills,Saints,0,10,47
11/12/2017,Buccaneers,Jets,1,15,10
11/12/2017,Bears,Packers,0,16,23
11/12/2017,Broncos,Patriots,0,16,41
11/12/2017,Colts,Steelers,0,17,20
11/12/2017,Jaguars,Chargers,1,20,17
11/12/2017,Titans,Bengals,1,24,20
11/12/2017,Falcons,Cowboys,1,27,7
11/12/2017,Redskins,Vikings,0,30,38
11/12/2017,49ers,Giants,1,31,21
11/12/2017,Rams,Texans,1,33,7
11/12/2017,Lions,Browns,1,38,24
11/13/2017,Panthers,Dolphins,1,45,21
11/16/2017,Steelers,Titans,1,40,17
11/19/2017,Packers,Ravens,0,0,23
11/19/2017,Browns,Jaguars,0,7,19
11/19/2017,Raiders,Patriots,0,8,33
11/19/2017,Cowboys,Eagles,0,9,37
11/19/2017,Giants,Chiefs,1,12,9
11/19/2017,Broncos,Bengals,0,17,20
11/19/2017,Dolphins,Buccaneers,0,20,30
11/19/2017,Vikings,Rams,1,24,7
11/19/2017,Bears,Lions,0,24,27
11/19/2017,Texans,Cardinals,1,31,21
11/19/2017,Saints,Redskins,1,34,31
11/19/2017,Chargers,Bills,1,54,24
11/20/2017,Seahawks,Falcons,0,31,34
11/23/2017,Cowboys,Chargers,0,6,28
11/23/2017,Redskins,Giants,1,20,10
11/23/2017,Lions,Vikings,0,23,30
11/26/2017,Chiefs,Bills,0,10,16
11/26/2017,49ers,Seahawks,0,13,24
11/26/2017,Colts,Titans,0,16,20
11/26/2017,Raiders,Broncos,1,21,14
11/26/2017,Rams,Saints,1,26,20
11/26/2017,Cardinals,Jaguars,1,27,24
11/26/2017,Jets,Panthers,0,27,35
11/26/2017,Bengals,Browns,1,30,16
11/26/2017,Eagles,Bears,1,31,3
11/26/2017,Steelers,Packers,1,31,28
11/26/2017,Falcons,Buccaneers,1,34,20
11/26/2017,Patriots,Dolphins,1,35,17
11/27/2017,Ravens,Texans,1,23,16
11/30/2017,Cowboys,Redskins,1,38,14
12/3/2017,Bills,Patriots,0,3,23
12/3/2017,Falcons,Vikings,0,9,14
12/3/2017,Bears,49ers,0,14,15
12/3/2017,Cardinals,Rams,0,16,32
12/3/2017,Chargers,Browns,1,19,10
12/3/2017,Seahawks,Eagles,1,24,10
12/3/2017,Titans,Texans,1,24,13
12/3/2017,Raiders,Giants,1,24,17
12/3/2017,Packers,Buccaneers,1,26,20
12/3/2017,Jaguars,Colts,1,30,10
12/3/2017,Saints,Panthers,1,31,21
12/3/2017,Dolphins,Broncos,1,35,9
12/3/2017,Jets,Chiefs,1,38,31
12/3/2017,Ravens,Lions,1,44,20
12/4/2017,Bengals,Steelers,0,20,23
12/7/2017,Falcons,Saints,1,20,17
12/10/2017,Bengals,Bears,0,7,33
12/10/2017,Giants,Cowboys,0,10,30
12/10/2017,Cardinals,Titans,1,12,7
12/10/2017,Bills,Colts,1,13,7
12/10/2017,Texans,49ers,0,16,26
12/10/2017,Buccaneers,Lions,0,21,24
12/10/2017,Browns,Packers,0,21,27
12/10/2017,Broncos,Jets,1,23,0
12/10/2017,Chiefs,Raiders,1,26,15
12/10/2017,Chargers,Redskins,1,30,13
12/10/2017,Jaguars,Seahawks,1,30,24
12/10/2017,Panthers,Vikings,1,31,24
12/10/2017,Rams,Eagles,0,35,43
12/10/2017,Steelers,Ravens,1,39,38
12/11/2017,Dolphins,Patriots,1,27,20
12/14/2017,Colts,Broncos,0,13,25
12/16/2017,Lions,Bears,1,20,10
12/16/2017,Chiefs,Chargers,1,30,13
12/17/2017,Seahawks,Rams,0,7,42
12/17/2017,Browns,Ravens,0,10,27
12/17/2017,Raiders,Cowboys,0,17,20
12/17/2017,Redskins,Cardinals,1,20,15
12/17/2017,Bills,Dolphins,1,24,16
12/17/2017,Steelers,Patriots,0,24,27
12/17/2017,49ers,Titans,1,25,23
12/17/2017,Giants,Eagles,0,29,34
12/17/2017,Saints,Jets,1,31,19
12/17/2017,Panthers,Packers,1,31,24
12/17/2017,Vikings,Bengals,1,34,7
12/17/2017,Jaguars,Texans,1,45,7
12/18/2017,Buccaneers,Falcons,0,21,24
12/23/2017,Packers,Vikings,0,0,16
12/23/2017,Ravens,Colts,1,23,16
12/24/2017,Jets,Chargers,0,7,14
12/24/2017,Cowboys,Seahawks,0,12,21
12/24/2017,Bears,Browns,1,20,3
12/24/2017,Panthers,Buccaneers,1,22,19
12/24/2017,Cardinals,Giants,1,23,0
12/24/2017,Saints,Falcons,1,23,13
12/24/2017,Titans,Rams,0,23,27
12/24/2017,Bengals,Lions,1,26,17
12/24/2017,Redskins,Broncos,1,27,11
12/24/2017,Chiefs,Dolphins,1,29,13
12/24/2017,Patriots,Bills,1,37,16
12/24/2017,49ers,Jaguars,1,44,33
12/25/2017,Texans,Steelers,0,6,34
12/25/2017,Eagles,Raiders,1,19,10
12/31/2017,Eagles,Cowboys,0,0,6
12/31/2017,Rams,49ers,0,13,34
12/31/2017,Titans,Jaguars,1,15,10
12/31/2017,Dolphins,Bills,0,16,22
12/31/2017,Giants,Redskins,1,18,10
12/31/2017,Falcons,Panthers,1,22,10
12/31/2017,Colts,Texans,1,22,13
12/31/2017,Vikings,Bears,1,23,10
12/31/2017,Seahawks,Cardinals,0,24,26
12/31/2017,Broncos,Chiefs,0,24,27
12/31/2017,Patriots,Jets,1,26,6
12/31/2017,Ravens,Bengals,0,27,31
12/31/2017,Steelers,Browns,1,28,24
12/31/2017,Chargers,Raiders,1,30,10
12/31/2017,Buccaneers,Saints,1,31,24
12/31/2017,Lions,Packers,1,35,11
1/6/2018,Rams,Falcons,0,13,26
1/6/2018,Chiefs,Titans,0,21,22
1/7/2018,Jaguars,Bills,1,10,3
1/7/2018,Saints,Panthers,1,31,26
1/13/2018,Eagles,Falcons,1,15,10
1/13/2018,Patriots,Titans,1,35,14
1/14/2018,Vikings,Saints,1,29,24
1/14/2018,Steelers,Jaguars,0,42,45
1/21/2018,Patriots,Jaguars,1,24,20
1/21/2018,Eagles,Vikings,1,38,7
2/4/2018,Patriots,Eagles,0,33,41
9/6/2018,Eagles,Falcons,1,18,12
9/9/2018,Cardinals,Redskins,0,6,24
9/9/2018,Giants,Jaguars,0,15,20
9/9/2018,Panthers,Cowboys,1,16,8
9/9/2018,Browns,Steelers,0,21,21
9/9/2018,Colts,Bengals,0,23,34
9/9/2018,Vikings,49ers,1,24,16
9/9/2018,Packers,Bears,1,24,23
9/9/2018,Dolphins,Titans,1,27,20
9/9/2018,Patriots,Texans,1,27,20
9/9/2018,Broncos,Seahawks,1,27,24
9/9/2018,Chargers,Chiefs,0,28,38
9/9/2018,Saints,Buccaneers,0,40,48
9/9/2018,Ravens,Bills,1,47,3
9/10/2018,Raiders,Rams,0,13,33
9/10/2018,Lions,Jets,0,17,48
9/13/2018,Bengals,Ravens,1,34,23
9/16/2018,Redskins,Colts,0,9,21
9/16/2018,Jets,Dolphins,0,12,20
9/16/2018,Cowboys,Giants,1,20,13
9/16/2018,Titans,Texans,1,20,17
9/16/2018,Broncos,Raiders,1,20,19
9/16/2018,Bills,Chargers,0,20,31
9/16/2018,Saints,Browns,1,21,18
9/16/2018,Buccaneers,Eagles,1,27,21
9/16/2018,Packers,Vikings,0,29,29
9/16/2018,49ers,Lions,1,30,27
9/16/2018,Jaguars,Patriots,1,31,20
9/16/2018,Falcons,Panthers,1,31,24
9/16/2018,Rams,Cardinals,1,34,0
9/16/2018,Steelers,Chiefs,0,37,42
9/17/2018,Bears,Seahawks,1,24,17
9/20/2018,Browns,Jets,1,21,17
9/23/2018,Jaguars,Titans,0,6,9
9/23/2018,Vikings,Bills,0,6,27
9/23/2018,Cardinals,Bears,0,14,16
9/23/2018,Eagles,Colts,1,20,16
9/23/2018,Texans,Giants,0,22,27
9/23/2018,Seahawks,Cowboys,1,24,13
9/23/2018,Lions,Patriots,1,26,10
9/23/2018,Ravens,Broncos,1,27,14
9/23/2018,Dolphins,Raiders,1,28,20
9/23/2018,Redskins,Packers,1,31,17
9/23/2018,Panthers,Bengals,1,31,21
9/23/2018,Rams,Chargers,1,35,23
9/23/2018,Falcons,Saints,0,37,43
9/23/2018,Chiefs,49ers,1,38,27
9/24/2018,Buccaneers,Steelers,0,27,30
9/27/2018,Rams,Vikings,1,38,31
9/30/2018,Steelers,Ravens,0,14,26
9/30/2018,Cardinals,Seahawks,0,17,20
9/30/2018,Giants,Saints,0,18,33
9/30/2018,Packers,Bills,1,22,0
9/30/2018,Titans,Eagles,1,26,23
9/30/2018,Cowboys,Lions,1,26,24
9/30/2018,Chargers,49ers,1,29,27
9/30/2018,Jaguars,Jets,1,31,12
9/30/2018,Colts,Texans,0,34,37
9/30/2018,Falcons,Bengals,0,36,37
9/30/2018,Patriots,Dolphins,1,38,7
9/30/2018,Raiders,Browns,1,45,42
9/30/2018,Bears,Buccaneers,1,48,10
10/1/2018,Broncos,Chiefs,0,23,27
10/4/2018,Patriots,Colts,1,38,24
10/7/2018,Browns,Ravens,1,12,9
10/7/2018,Bills,Titans,1,13,12
10/7/2018,49ers,Cardinals,0,18,28
10/7/2018,Texans,Cowboys,1,19,16
10/7/2018,Eagles,Vikings,0,21,23
10/7/2018,Chargers,Raiders,1,26,10
10/7/2018,Bengals,Dolphins,1,27,17
10/7/2018,Chiefs,Jaguars,1,30,14
10/7/2018,Lions,Packers,1,31,23
10/7/2018,Seahawks,Rams,0,31,33
10/7/2018,Panthers,Giants,1,33,31
10/7/2018,Jets,Broncos,1,34,16
10/7/2018,Steelers,Falcons,1,41,17
10/8/2018,Saints,Redskins,1,43,19
10/11/2018,Giants,Eagles,0,13,34
10/14/2018,Titans,Ravens,0,0,21
10/14/2018,Raiders,Seahawks,0,3,27
10/14/2018,Browns,Chargers,0,14,38
10/14/2018,Texans,Bills,1,20,13
10/14/2018,Broncos,Rams,0,20,23
10/14/2018,Bengals,Steelers,0,21,28
10/14/2018,Redskins,Panthers,1,23,17
